area,bedrooms,bathrooms,stories,parking,age,price
2456,3,1,4,1,16,12268412
4575,5,2,3,2,13,22659536
3138,1,1,1,0,26,13954354
1563,2,1,2,0,15,7084424
1308,1,5,4,3,16,7440280
2596,1,3,2,0,0,13357396
2209,6,4,1,3,25,11910452
997,3,5,4,2,25,6179346
977,5,3,1,0,26,5165167
1138,2,5,1,0,23,5463239
4855,4,2,2,1,18,23103200
1965,5,5,4,0,24,10912146
3432,6,4,4,0,5,18724956
1977,5,4,3,1,17,11025557
4129,3,3,3,2,13,20381805
4027,6,3,2,1,12,20624403
2581,3,4,4,3,0,14476094
783,3,5,1,1,28,4090003
553,3,2,2,2,0,4597500
2760,5,5,2,0,1,15152732
3413,2,2,3,2,28,15718934
2546,2,3,3,0,18,12126218
2281,6,1,3,3,5,12776494
1281,5,3,1,3,2,8532517
958,3,3,4,3,29,5670986
1487,2,5,1,3,1,8511088
4795,1,3,2,2,16,22409163
2308,2,1,4,3,24,11010041
4634,1,2,4,2,25,21016477
1712,2,3,1,3,18,8735519
903,5,4,3,0,12,6239699
4059,6,2,2,3,17,19923231
4496,4,5,2,1,7,22057124
2681,4,3,1,0,21,12898172
3969,3,3,2,2,11,19433225
698,3,2,3,3,19,3893901
4108,1,2,2,2,4,19780541
1202,1,1,2,1,27,5331881
2856,1,3,1,2,14,13396078
686,3,2,2,1,17,3985684
2618,5,4,2,0,12,13892324
4815,1,3,2,0,9,22127945
2722,1,4,1,0,12,13091451
2722,6,3,1,0,9,14758545
3666,2,4,1,2,15,17905877
4854,1,2,2,3,17,22764348
676,1,2,3,2,15,3554509
1786,1,3,3,2,20,8404012
2434,5,3,1,2,28,11908977
741,5,3,2,1,10,5775256
3718,6,2,1,3,16,18791929
2363,4,2,2,3,9,12837426
3197,4,5,2,1,20,15631808
4934,6,2,2,2,22,24042389
4791,2,4,2,1,10,22430608
4866,6,1,2,2,26,23519367
1692,6,1,3,3,30,8795228
2985,4,3,2,1,3,15120435
2013,1,5,3,1,19,9701961
2391,6,1,3,0,22,12427207
4404,2,5,4,2,5,22361522
3674,4,4,2,1,6,18370264
764,4,1,3,3,7,5516427
2161,2,1,2,3,27,9921533
4513,6,3,4,1,13,22683033
842,5,4,3,3,19,6373758
4892,5,1,1,3,14,23831182
847,2,5,4,0,17,5067716
4728,6,1,2,2,14,22993375
2994,3,4,2,3,9,15465917
946,6,5,2,3,26,6534486
4200,1,5,1,1,24,19363886
4976,2,4,4,2,14,23418122
1965,4,5,2,3,2,11304730
3154,6,2,1,0,3,16633532
4181,6,3,1,3,23,20843993
4691,5,2,4,3,1,24165079
1899,3,5,2,1,27,9147131
1965,6,1,4,2,9,11458130
4155,3,2,1,1,30,18460205
528,5,3,1,3,15,4572963
4584,5,1,4,1,6,22845466
4397,4,4,4,0,19,21565752
553,2,5,3,1,1,4282318
1714,1,3,1,1,27,7047007
2944,3,1,1,0,13,13534906
1821,6,3,2,3,23,10151590
3450,1,1,3,2,11,16566128
3604,1,4,1,2,15,16559081
1499,6,3,3,3,16,8815538
2212,5,1,1,0,15,11313246
2852,4,5,3,2,16,14987080
3398,2,5,4,3,15,17388228
1973,5,2,3,1,0,10952449
696,4,1,2,3,13,4029702
3234,3,5,2,0,20,15463960
2807,3,1,3,2,16,13658210
3153,1,1,3,2,12,14998084
738,2,2,3,2,29,3726139
4424,4,1,2,3,4,21865667
4273,5,3,4,3,29,21057156
958,5,3,3,0,6,6666445
3217,3,1,2,2,26,14309187
3278,4,5,2,3,5,17425103
1457,3,3,1,2,13,7347514
4571,2,3,4,2,6,22320107
2976,2,1,3,0,24,13153915
1258,4,5,1,3,28,6935344
1762,2,3,4,2,24,8572238
1673,1,5,2,1,23,7616828
4263,4,5,1,0,9,21561126
860,6,5,1,2,14,6752378
877,1,5,3,0,18,5091838
3057,6,2,3,1,6,16006987
2766,5,3,4,0,8,14403574
1790,3,1,1,0,6,9073882
3369,5,3,3,1,30,16549068
2820,5,2,2,0,9,14583052
3274,5,4,1,1,0,17276602
913,1,4,1,0,13,4619454
1966,6,5,4,2,9,11845475
2123,6,5,1,3,18,11541697
1261,6,4,1,3,9,8492227
4312,4,2,2,1,27,20493210
2613,3,4,2,2,25,13111105
3160,4,4,1,0,15,15238370
3379,4,4,2,2,24,16371049
1543,5,1,4,0,10,8826665
1081,3,5,4,3,18,6698025
2454,5,2,2,3,12,12512268
3291,2,5,4,3,18,16735071
3303,5,2,2,0,23,16389580
4486,1,5,4,2,17,21039397
4147,2,3,4,0,19,19125527
3604,3,4,1,0,6,18124721
1638,5,1,2,1,14,8828062
2887,4,5,4,1,6,15806122
3093,3,5,3,3,22,15928070
3320,1,5,1,3,27,14973751
2909,1,3,1,0,22,13127734
3442,1,3,1,1,13,16225333
3729,6,3,4,3,12,19436829
4965,2,2,4,1,6,23824901
3650,3,4,2,2,27,17477615
1528,2,1,1,0,4,7882379
4487,6,4,2,0,4,23064940
3906,4,5,4,1,14,19811160
3974,5,4,4,2,7,20327816
3979,5,1,4,1,22,19231600
2705,4,5,3,0,1,14868248
4458,6,3,1,3,30,21635038
1155,2,5,3,3,16,6329534
4787,5,1,2,3,20,23119214
1139,6,5,3,0,28,6835734
4882,1,4,4,3,18,23338460
3215,4,3,3,2,5,16204542
2990,6,5,3,0,20,15701144
1885,5,1,3,0,9,10190807
1175,2,5,1,2,8,6476476
2801,3,3,1,0,19,12987595
1738,6,4,3,1,8,10891539
2434,4,2,1,2,2,12455117
1762,4,4,4,1,21,9540567
1870,2,5,3,0,20,9242238
1450,1,2,4,3,15,7191006
4401,6,5,2,3,21,22394383
3695,4,3,2,3,0,18830320
4176,4,3,1,0,29,19349101
3398,4,5,3,2,8,17521061
1305,3,5,4,3,24,7680594
2480,6,5,2,2,21,13633809
1973,3,5,1,0,26,9199752
597,4,1,1,3,11,3716574
2820,3,2,1,0,19,12786407
965,5,2,1,0,2,6690543
1564,4,5,2,0,22,8131213
2575,3,4,1,3,29,12077309
3997,6,3,3,1,24,19314091
2771,1,4,4,2,1,14090282
2668,2,4,1,3,29,12116416
3716,2,4,1,1,17,17828048
4032,2,5,1,3,22,18865577
1346,1,1,1,2,24,5674541
653,4,2,1,0,21,3547951
2682,2,3,4,0,16,13310978
4519,4,4,4,0,17,21822317
527,4,4,1,2,10,4436456
2980,4,1,1,2,17,14704794
3285,1,4,3,1,5,16263909
822,4,2,3,3,28,4260954
3443,4,1,4,1,4,16930932
2081,1,5,2,3,12,10230552
4928,6,3,4,3,30,23493215
803,3,1,3,0,12,4187428
2234,6,5,4,1,23,12510488
2408,1,1,2,3,20,10455989
4360,5,1,2,1,0,21400616
909,3,1,4,1,26,4710252
1023,1,1,4,1,2,6047030
2160,4,3,4,2,3,12387318
4971,2,3,2,0,18,22651373
3248,1,1,3,1,24,14401320
1876,6,3,2,3,7,11562641
833,2,1,4,1,0,5670855
4489,1,1,1,1,29,19093971
2824,4,4,2,1,4,15078905
2719,5,4,4,1,30,13418527
808,5,2,4,0,20,5502630
2967,3,4,1,1,6,14624715
4843,1,5,3,1,14,23251250
2204,3,1,2,0,25,9724465
4386,4,2,2,0,1,21763185
3483,3,2,4,2,10,17420281
4212,1,1,1,1,5,19777648
738,4,5,1,0,28,4017729
4143,5,5,3,3,6,21876877
3168,2,1,3,1,3,15204636
3879,2,4,2,0,15,18519013
4468,1,4,2,1,29,20295037
4227,2,4,3,1,14,20526287
2090,6,3,3,1,10,11488391
762,6,5,1,2,4,5995506
4313,4,4,2,2,7,21987967
2917,5,2,2,1,2,15258194
4774,4,2,4,3,8,23098208
4007,6,2,2,2,13,20189115
2321,5,2,1,3,1,12286504
4355,6,5,1,3,16,21960974
4426,6,1,4,3,7,22054127
601,6,4,2,1,11,4964658
2458,6,1,1,3,21,12280644
1825,6,4,1,3,14,10871827
1635,6,4,2,2,20,9444349
511,6,1,4,2,16,3833803
2929,4,3,2,0,19,14754135
3250,6,1,3,0,3,16826557
3494,4,5,1,2,11,17406781
1048,5,2,2,2,7,6831847
1430,6,4,2,1,10,8804844
2690,5,4,3,0,2,14645923
3328,4,4,1,3,22,16383742
4865,3,4,3,0,6,24177728
4250,1,1,4,1,9,19455685
1395,2,3,1,1,15,6635308
2173,5,1,3,3,21,11246235
1581,4,3,4,3,23,8840500
675,3,2,1,0,27,3478446
2403,5,3,4,2,20,12890933
3173,4,5,4,3,9,17023306
1580,3,2,3,1,15,8099967
2860,1,2,3,2,14,13194444
1817,6,5,3,1,5,11656603
1757,2,2,1,0,10,8658933
1536,4,3,3,1,6,9051810
784,6,3,3,1,11,5898211
4922,2,5,3,0,29,22275135
3814,4,2,4,2,4,18867502
4974,5,3,3,3,28,23636905
1704,5,4,3,0,23,9270248
828,2,5,1,2,0,5597139
2305,4,3,1,2,1,12610192
2098,5,5,2,2,6,11664643
1184,5,4,1,3,6,7792290
3103,5,5,1,2,12,15868632
4003,3,4,3,0,9,19575175
3378,3,4,1,1,23,16431930
4139,6,4,4,2,5,22120309
3972,6,4,2,0,4,20291877
2984,4,5,3,0,29,14747371
3578,1,1,4,2,13,16434388
4285,6,5,2,1,5,22605212
3627,3,5,4,0,26,17887884
2973,5,3,4,3,7,15556643
520,2,3,3,3,3,4325572
2856,4,2,4,1,0,14777152
2770,4,1,3,3,18,13672250
2612,6,4,1,2,16,14172561
643,3,2,1,1,10,3926939
1609,3,2,1,2,11,8280392
3416,1,3,3,0,16,15625229
2001,1,5,2,2,27,9286070
2966,3,3,1,2,26,13547698
605,2,5,3,2,24,3780953
3875,3,2,1,1,4,18815335
2311,2,5,1,3,14,12210028
1125,1,2,1,3,11,5489208
3470,2,4,3,1,22,16284484
735,6,1,2,1,27,4585467
1666,6,2,3,1,6,9583543
1143,4,1,1,0,24,5501278
4032,1,2,1,0,25,17935838
4706,5,1,4,0,29,21792302
854,1,3,1,0,25,3272806
2182,5,2,2,2,0,11814189
1692,6,3,3,2,5,10810677
4601,6,5,2,0,3,24013898
614,5,2,2,2,5,5358459
4900,1,1,2,3,11,22832045
2016,4,1,2,2,12,10316692
2255,5,2,4,0,24,11277046
1512,4,1,2,3,24,7482798
2861,5,1,1,2,15,13795843
3652,3,4,3,3,7,18614822
3836,3,4,2,0,28,18243913
4396,6,3,2,0,21,21447530
1361,4,4,1,0,4,7988489
3781,6,5,1,1,2,19845877
2130,3,2,4,0,7,11513821
3979,6,4,3,2,24,20283343
3778,3,4,4,3,16,18593438
1707,4,1,1,2,15,8702929
2390,6,2,1,0,23,11510419
1058,4,1,2,3,19,6023197
3178,2,3,1,0,21,14889119
4759,4,4,2,2,21,22887584
4516,5,3,3,0,30,21673075
758,4,1,4,3,10,5605303
3582,4,4,1,0,5,18102707
2982,6,2,4,3,4,16146637
3687,4,1,4,3,15,18231067
1780,5,1,4,2,15,9879755
3594,5,3,3,2,1,18402514
869,2,3,3,0,24,4795140
3295,4,1,4,2,11,16409439
3377,1,2,2,1,20,15123760
1195,6,1,3,0,10,7005526
661,5,3,1,3,21,4879807
3960,5,5,4,2,0,21349765
4347,5,1,3,3,18,21020760
3141,5,1,4,0,22,15542405
2186,3,4,3,1,19,10951070
3476,4,2,4,0,26,16933640
4889,2,3,3,0,9,23301880
3793,2,5,1,0,18,17771700
2739,1,5,4,3,6,14089687
1128,6,3,3,3,21,7242176
3066,2,4,4,2,19,15087403
4212,6,5,2,0,20,21291496
4728,2,5,4,1,21,22889930
4328,3,5,4,0,16,20886394
3484,4,2,2,1,23,16746596
2959,4,4,3,0,20,14478946
3878,3,3,2,2,21,18531437
2434,4,2,1,1,6,12032049
2511,3,4,4,3,13,13427846
803,2,2,3,1,0,4934448
2775,6,5,2,0,30,14345068
4480,1,1,1,2,19,19872453
1020,4,3,1,3,30,5720605
1651,2,1,1,2,15,8257033
1239,2,5,1,2,10,7398265
3694,6,2,4,1,4,18935002
1934,2,3,4,3,8,10807816
958,4,5,3,0,10,6533255
3971,4,2,3,1,11,19467806
3512,3,1,1,0,22,16416023
2463,3,5,4,2,20,13018149
3472,6,1,2,3,12,17132248
3719,3,3,1,1,9,17756106
1812,4,3,4,0,8,10562533
1156,4,4,4,2,22,6844882
1322,2,3,1,2,13,6980364
4986,6,3,4,0,24,23791629
2005,6,4,2,0,12,11032294
3003,3,5,1,0,5,15075228
4730,6,2,4,2,14,23586602
1593,3,2,3,2,6,8406998
3895,3,2,4,3,30,18602724
2338,1,1,2,0,14,10328897
2644,6,2,1,3,19,13547737
2631,2,1,3,1,30,11784297
1461,1,5,4,3,26,7680831
4548,1,2,2,1,30,20469806
2680,3,4,4,1,13,14207935
2192,5,2,3,1,13,11353131
3846,2,1,3,2,7,18554684
4194,2,3,4,0,0,20664658
1591,3,4,2,3,22,8303352
2599,1,1,1,0,10,12321792
2423,4,3,1,0,8,12482550
3620,3,4,3,1,30,17475566
836,5,2,3,1,16,5428780
3278,4,2,1,2,22,15657189
4046,2,3,1,2,1,19341082
4589,3,3,4,2,28,21970034
2656,5,3,3,3,28,13074998
3084,6,4,2,3,1,16726096
1717,1,2,2,0,15,7749364
1839,6,4,4,0,28,10547746
4554,1,4,3,3,14,21659935
1421,6,2,1,2,2,8558130
2827,2,2,3,1,18,12875826
4809,5,2,4,0,7,24096072
4580,6,1,3,0,9,22824407
1499,4,3,1,2,4,8225777
1164,4,4,4,2,19,7277969
547,3,1,4,2,30,3128580
1559,2,1,3,2,25,6773732
1079,5,5,4,0,12,7123058
1958,2,4,1,0,27,8729337
1834,4,4,3,1,3,10466048
4521,4,3,2,2,21,21195280
3510,5,2,4,3,28,17101941
4402,3,5,4,0,24,21052061
3516,5,2,4,3,2,18064402
4705,3,4,2,1,29,21841883
4819,6,5,1,2,14,24094100
1148,4,3,2,1,21,6762763
2960,2,5,4,2,18,14370046
1126,1,5,1,3,13,5766074
4306,6,5,3,2,8,22541012
1169,5,1,1,3,5,7484866
1992,4,1,1,3,28,9652594
2938,3,5,4,3,19,15418075
2671,3,2,2,1,2,13902817
2624,6,1,4,0,0,14322118
1455,1,2,4,3,22,6972269
4487,3,5,3,3,25,21408858
1217,2,2,1,1,3,6932104
630,6,2,1,1,15,4715130
1689,6,2,4,1,2,10216035
4296,2,4,4,0,3,20856174
1748,6,4,4,3,0,11767561
4182,5,2,2,2,18,20688742
3709,1,3,1,0,20,17129303
4037,4,4,3,0,15,19785595
4482,5,5,4,1,22,21832653
4827,1,4,3,0,8,23307749
3917,4,1,4,2,14,19357896
4073,1,2,3,1,15,18689050
4089,2,5,2,2,29,19181847
4337,2,3,4,3,26,20803416
3451,4,2,2,2,22,16815150
1206,6,4,2,1,6,7790907
4531,1,4,4,2,7,21659106
885,1,3,3,2,21,4148809
1931,5,1,1,2,13,9709005
2357,1,5,2,3,8,11963355
3410,1,5,3,1,27,16068659
4722,5,1,1,3,25,22128341
1408,1,5,1,0,16,6596531
1868,6,1,2,2,5,10919729
2893,6,4,4,0,4,16197026
3479,3,2,1,1,14,16441445
553,2,4,3,2,16,3418081
1198,3,3,4,2,20,6888298
2510,2,5,4,1,4,13735715
4012,4,4,4,2,30,18885208
4125,2,1,1,0,10,18842596
3790,2,4,1,3,24,17243895
1736,5,1,3,3,12,10090810
2993,6,3,3,0,26,14811871
4823,5,2,4,3,20,23218598
4959,5,5,4,2,28,24566766
3813,2,3,1,0,17,17509241
3694,6,2,3,1,2,19309526
3057,5,3,2,0,0,16590067
4923,5,3,2,2,23,23546781
4639,1,1,3,2,20,21057651
3403,1,1,1,3,9,15913741
542,4,3,2,1,11,3902735
2830,6,5,2,3,16,15608337
2528,1,3,2,2,14,11678747
1700,6,4,4,0,2,10315214
3980,2,4,2,3,2,19697233
4811,4,5,4,2,18,23772558
3968,4,4,4,1,4,20386354
1541,4,4,2,0,22,7857471
4230,4,1,2,2,29,19983057
1472,5,4,1,0,11,8623538
2872,1,5,2,0,11,13793736
3567,3,3,4,0,25,16551309
1664,5,4,1,2,28,8535252
2266,2,4,1,0,17,10762584
1053,1,4,4,2,18,5712848
3267,4,4,2,1,16,16468876
4275,4,4,2,2,2,21976163
3855,4,2,4,2,17,18445545
4129,6,3,1,1,22,19656508
3030,5,1,1,1,30,14233758
4938,5,1,2,3,16,24161430
652,1,5,2,0,8,4458974
2185,2,5,4,0,25,10841961
3124,4,5,1,3,27,15837211
690,3,4,2,3,0,5806406
4824,3,4,3,0,3,23312158
4938,2,3,2,1,8,23726625
1234,2,3,4,1,1,7547324
3164,2,1,1,2,12,14391540
3121,2,4,3,2,12,15981815
1490,1,2,2,1,15,7088328
4632,4,1,3,0,10,22181402
3834,1,4,1,3,20,17548094
652,3,5,1,1,24,3965652
1528,3,5,4,3,2,9963386
4599,2,2,3,1,25,20752570
4903,4,5,4,0,0,25215618
4306,5,3,2,0,1,22205852
4450,3,5,3,3,11,22508360
2242,5,5,3,0,5,13064089
4875,5,1,3,0,12,23719856
1507,2,5,3,3,6,8971598
4635,3,3,3,3,8,22465374
3134,3,2,4,2,0,16661417
1595,6,1,4,0,28,7887543
1921,4,5,4,3,17,10479590
1135,5,1,4,0,11,7209762
3583,5,3,4,1,26,17928770
569,1,4,3,1,14,3020318
2314,6,1,3,2,6,12357336
2983,6,2,2,3,30,14604132
801,3,4,2,0,6,5665510
3744,1,3,4,1,17,17301182
1937,1,5,2,0,4,9888735
2367,5,3,2,0,22,12162156
4865,5,3,4,0,30,23040361
924,3,4,4,2,3,6721213
4745,4,4,3,0,28,22658754
2339,1,3,4,3,10,11330909
3710,2,3,1,0,23,16631588
3971,1,2,2,1,10,18295403
1014,6,1,1,3,13,6710311
696,5,3,3,1,3,5628580
2452,3,1,3,1,30,10760452
4092,1,4,1,0,1,20075244
773,4,3,1,1,1,5942262
4120,1,3,4,0,3,20100477
957,5,1,3,3,12,5756985
3867,2,5,1,3,12,18838258
4007,5,5,1,2,20,20364628
712,4,5,3,1,3,5411677
600,5,1,2,1,20,3833618
2599,3,4,4,3,5,13800463
1627,1,1,2,2,18,7378519
4703,6,3,3,1,4,23905831
3028,5,3,3,2,0,16418827
1684,1,2,1,3,11,7882899
2141,6,2,1,2,6,12084802
4397,6,4,3,2,19,21900686
3929,3,2,1,3,28,18358027
845,4,2,1,1,22,4293959
4321,5,2,2,3,23,21100171
3215,6,4,2,3,5,17783712
555,3,1,1,2,0,4029136
1443,2,3,4,1,20,7507636
3448,1,1,2,1,9,15648605
2293,3,2,3,1,5,11624007
676,2,3,1,0,26,3302360
1624,4,1,3,1,9,8786364
2467,3,3,2,3,28,12046976
1035,1,2,2,1,6,5515924
3598,6,3,3,3,20,18097428
878,5,5,2,2,25,5356783
3184,2,1,3,1,27,14360959
4505,2,1,4,0,5,21455820
3679,6,5,3,3,16,19292319
1966,3,3,4,3,15,10278370
3784,6,5,1,1,7,20166354
2162,4,2,4,1,9,11524668
3589,5,2,3,2,17,17439376
1600,1,3,4,2,7,8662328
837,4,5,3,3,14,6006762
4043,4,3,4,2,8,20294444
702,2,4,2,2,20,3638574
3441,1,3,1,2,29,15023304
1306,1,1,3,0,17,5687036
3234,2,3,3,2,23,15608181
2748,2,5,2,2,0,14773483
2953,3,3,4,3,26,14496625
597,4,5,2,3,7,4874449
2219,4,2,4,3,10,12315882
1203,3,2,4,3,6,7273490
4186,5,1,3,1,18,20603193
1551,3,1,4,2,10,8115944
3933,4,4,3,2,18,18972868
763,2,2,3,3,12,4297624
3700,1,5,4,1,15,17513915
3193,5,4,3,0,5,16477880
1955,1,5,4,0,5,10156165
1069,4,3,2,1,9,6752109
4795,1,4,1,2,16,21739083
1907,3,4,4,1,3,10466910
4894,4,4,1,3,30,23420480
2191,2,2,3,3,26,10553644
4389,2,5,3,1,16,21352089
4259,3,2,1,1,14,19582577
3770,5,2,3,3,14,18900171
820,6,1,3,3,11,6124335
2936,4,5,2,3,7,15350301
4039,4,4,2,0,12,20108082
857,2,2,3,2,21,4917306
1046,6,2,4,3,24,6686677
1493,3,1,1,2,13,7491340
1850,3,2,1,3,0,9651751
4283,4,3,4,1,12,20713109
587,3,1,2,2,21,3476543
4303,4,4,1,0,17,20852438
2484,6,4,2,3,26,12870701
1821,2,1,1,1,9,8424682
4879,6,4,2,0,21,24106181
591,6,3,2,3,11,4796083
2274,6,1,2,3,22,11283075
4783,6,1,4,2,14,23178461
538,1,4,2,1,11,3823900
2454,2,1,1,3,0,11808267
3261,2,1,2,0,25,14900464
1875,6,2,1,3,16,9900414
3179,3,5,2,1,29,15223516
3736,4,1,2,1,3,18335897
3149,2,1,4,2,0,15678591
2242,4,2,1,2,20,11193216
3522,1,1,2,3,9,16803829
4592,1,5,2,2,30,20563346
3157,6,4,2,2,5,17222716
3104,6,4,1,2,0,17056093
4177,4,5,2,0,7,20468743
1516,3,2,4,1,19,7455246
990,2,3,4,2,6,5814038
3578,2,1,2,3,23,16770949
3192,2,3,3,0,16,15544241
3898,6,3,1,1,27,19109473
3213,3,2,2,0,29,15070755
2534,6,2,4,2,5,14116849
549,1,4,1,1,1,3935681
1659,2,2,1,1,18,7891007
2174,2,5,1,3,23,10672762
3051,2,2,2,3,5,15214781
2539,3,3,4,1,8,13629818
4441,1,3,4,3,5,21528078
4115,4,5,4,1,26,20449606
4448,1,4,4,0,24,20966489
2959,5,5,2,1,8,15714430
4298,3,4,3,3,17,21076463
4439,1,3,2,3,6,20837740
2053,1,1,3,3,12,10359157
3906,4,3,4,3,9,19999188
1083,4,1,1,3,29,5366583
1830,2,4,3,2,16,9728575
4502,6,3,1,3,29,21603638
2521,2,4,1,2,20,12335380
731,6,2,3,3,30,4953649
1707,3,2,2,0,3,9439922
1256,6,4,4,0,16,8506150
2046,4,2,4,2,22,10323900
4601,5,4,3,3,24,22973472
1228,1,5,3,1,8,7261100
2216,6,4,3,0,5,13128046
4528,1,1,1,3,16,20463090
2862,6,4,2,1,11,15024454
1600,2,4,2,0,14,8294639
2241,2,2,1,1,25,10380541
2071,3,4,4,0,27,10436849
1860,1,3,1,3,3,9360206
1026,3,1,2,3,15,5772486
1325,1,1,3,0,21,5973238
842,1,2,1,3,19,4034337
2677,4,4,3,3,10,14185296
3310,3,2,3,3,12,16485479
968,3,3,1,0,14,5718828
3791,6,2,1,0,27,18115905
2789,6,2,3,3,19,14770017
4392,5,4,2,0,20,21851693
3139,1,3,1,2,21,14291388
2413,5,4,4,0,11,13157202
4400,6,1,4,2,19,21354553
1672,5,5,1,1,15,9859527
1213,3,5,4,1,28,6626465
1447,4,5,2,1,6,8490211
1232,1,4,1,1,29,5918092
3174,4,3,2,2,21,15532439
1508,6,2,4,0,25,8561388
3226,2,5,1,2,12,16321379
3626,6,5,4,1,7,19238679
1447,3,1,1,0,10,7538055
2041,6,1,3,1,27,10213094
3614,5,1,3,0,18,17574620
2055,4,4,3,2,25,10859799
1534,5,5,2,0,12,8612634
4909,4,3,2,2,26,22820037
4594,6,4,2,2,4,23856349
781,5,3,3,0,8,6053345
4418,6,2,4,2,22,21676007
981,3,2,2,1,22,5285964
930,2,4,4,2,26,5276274
1804,1,5,4,2,13,9778828
4378,3,4,4,0,16,21463057
2818,3,2,4,0,4,14220128
943,6,3,4,1,18,6087743
4119,6,4,3,1,6,21114232
2102,6,1,3,0,21,11182655
1709,4,4,2,0,3,9713356
4381,2,1,1,2,18,19919394
1717,6,4,2,0,3,10229055
3749,4,3,2,3,24,18295899
1234,4,4,3,3,11,7265166
1483,1,1,1,3,20,6824779
4675,2,1,4,2,22,21819065
1274,5,2,4,3,20,7769873
4052,3,5,2,0,10,19500582
4903,2,4,1,3,17,23420671
4894,5,4,1,0,24,23562565
2199,6,1,2,1,0,12377167
4163,3,1,1,1,18,18899747
1820,1,5,3,0,2,9470775
4646,3,3,2,3,30,21697130
500,2,3,1,2,21,2810046
4144,2,5,4,2,16,20703025
3384,5,5,2,0,21,17337584
866,2,1,2,1,9,5044670
2263,2,5,2,2,8,11518233
3957,1,5,3,2,12,19337832
1837,4,4,1,2,21,9512504
1673,5,2,1,2,20,9009150
2078,6,3,2,3,26,10711947
3091,4,4,1,1,2,15842746
1520,5,1,4,0,10,8811274
1228,3,3,3,1,27,6562865
2349,3,1,1,3,7,11667524
1360,1,2,3,3,3,7474654
3358,6,5,3,2,19,17214878
892,2,3,4,1,11,5709241
4855,5,5,4,3,18,23981269
2622,1,5,2,1,4,13196201
2690,1,3,2,3,22,12485024
1999,4,3,4,2,8,11694390
4004,5,2,3,0,30,18688509
3830,3,1,1,0,23,17086696
1267,2,5,1,0,23,6101236
4537,1,4,2,3,15,21406528
4861,6,1,4,0,19,23223922
559,6,4,3,1,23,4708791
4826,6,5,1,3,30,23143718
4788,2,2,1,2,26,21235794
4708,3,1,4,3,12,22264765
3557,1,3,2,0,9,16570210
4457,3,3,2,0,23,20868336
3724,2,3,1,3,28,17155756
4499,1,3,1,3,10,20908343
3399,1,1,3,1,12,15617254
572,1,4,4,1,2,4328797
4713,2,4,1,3,0,22721690
2549,2,4,4,2,9,13102701
4008,2,5,3,0,14,19574159
4099,2,2,3,3,0,20072187
2125,1,2,3,0,4,10426211
3949,6,3,1,1,21,19079158
4426,6,3,1,3,15,22093846
4559,6,2,3,3,16,22926760
3685,2,1,1,0,4,16995597
3319,5,1,2,0,21,16255645
3302,4,5,1,3,15,16562527
2811,4,1,4,1,19,13459403
4688,2,2,3,0,27,20972331
2526,6,4,2,3,22,13787738
1344,6,5,2,1,27,8017914
1718,2,1,2,3,1,8868164
2074,2,4,1,1,2,11289336
917,4,4,3,1,7,6179008
3990,4,1,4,0,9,19120400
2705,3,3,3,3,7,13907877
889,2,1,1,0,21,4181431
3134,2,3,4,2,29,14788984
1325,4,2,3,3,11,7613020
2993,1,1,1,1,10,13596583
3460,6,5,3,1,20,17709351
2220,5,4,1,0,4,12400140
1485,1,5,2,1,22,7249923
1308,1,5,3,2,23,6683233
2154,5,2,1,1,6,11481527
2568,5,3,3,3,20,13658170
1461,4,1,4,3,16,8551072
4627,1,2,3,1,9,21169152
998,6,2,4,3,21,6599335
4706,1,2,4,3,17,22244230
3696,4,5,3,1,5,18635775
1810,5,2,1,3,16,9937133
4801,3,3,2,2,22,22286058
1475,2,2,1,1,9,6978489
1713,3,2,3,0,20,8219603
2220,5,1,1,2,20,11174555
3523,3,1,3,1,13,17295473
2915,3,1,1,2,7,14483460
2791,2,3,1,0,23,13041496
3629,6,3,2,3,7,18820514
2701,2,5,4,1,14,13497479
4054,3,2,4,0,15,19083330
4263,2,2,2,3,30,19548415
1977,6,3,1,2,5,11824755
1955,4,5,2,0,4,10673048
3993,2,4,4,0,23,18870867
1624,6,1,1,3,12,8679722
1401,1,1,2,1,24,5592156
2692,2,5,1,0,30,12694116
1371,5,3,1,1,4,8323262
4139,2,3,3,3,4,20131152
957,5,3,1,0,26,4803188
1342,5,3,1,3,4,7890269
2337,1,2,4,3,4,11786972
2849,2,4,1,3,5,14035985
2339,1,3,3,0,19,10775435
1469,3,1,1,1,5,7659949
4845,3,5,2,3,4,24539001
2970,5,3,3,0,8,15975741
4589,6,3,3,0,25,21752784
1717,6,2,3,1,12,9844894
4419,1,1,4,2,4,20580340
3146,2,2,4,2,10,15475213
3972,4,4,3,1,25,19663887
2514,4,4,4,3,17,13425259
2385,4,1,4,1,22,11323988
2426,3,1,2,0,11,11852498
4382,2,1,1,2,11,20708980
1641,3,4,2,3,7,9055474
2339,1,2,1,1,12,11144191
715,6,4,3,0,22,4778659
1104,4,5,2,0,4,7150986
1657,1,2,1,0,18,7777937
3911,2,2,4,1,23,18202571
2953,4,4,3,3,25,14964671
608,3,1,2,0,28,2909662
763,5,2,2,0,12,5406628
3970,6,4,3,2,22,19753356
3970,2,3,1,3,30,17646211
2235,4,5,1,1,12,11600116
1132,6,4,4,2,20,7667071
3818,4,2,1,2,20,18075828
2095,3,1,1,0,11,10259990
3248,1,2,3,1,17,14627636
